median,lci,uci,current_uncontrolled,insurance_loss,state,scenario,disease
684.4351145774999,684.4351145774999,684.4351145774999,207650.41643896507,31908.39695,Delaware,Limited_Exemption,hypertension
191.45038170000043,191.45038170000043,191.45038170000043,43752.428881788626,31908.39695,Delaware,Limited_Exemption,cholesterol
1225.2014519575887,1221.2675692576581,1229.5945493445827,10516.384808242663,63816.79389,District of Columbia,Limited_Exemption,diabetes
1368.8702289405046,1368.8702289405046,1368.8702289405046,162282.62613080128,63816.79389,District of Columbia,Limited_Exemption,hypertension
382.9007633400033,382.9007633400033,382.9007633400033,34193.3292516404,63816.79389,District of Columbia,Limited_Exemption,cholesterol
1151.1285715874546,1148.6945094829503,1153.8366083036574,18575.828872282254,60458.01527,Hawaii,Limited_Exemption,diabetes
1296.82442754152,1296.82442754152,1296.82442754152,286651.1968625906,60458.01527,Hawaii,Limited_Exemption,hypertension
362.7480916200002,362.7480916200002,362.7480916200002,60398.078268706384,60458.01527,Hawaii,Limited_Exemption,cholesterol
559.5901016870357,557.7899629140471,561.6020629640086,25126.711597638812,31348.60051,Idaho,Limited_Exemption,diabetes
672.4274809394847,672.4274809394847,672.4274809394847,387740.5418732941,31348.60051,Idaho,Limited_Exemption,hypertension
188.09160306000558,188.09160306000558,188.09160306000558,81697.83992648002,31348.60051,Idaho,Limited_Exemption,cholesterol
7318.524122227274,7308.239960901902,7329.9397439973445,177085.98940668924,399694.6565,Illinois,Limited_Exemption,diabetes
8573.450381924864,8573.450381924864,8573.450381924864,2732686.1783684613,399694.6565,Illinois,Limited_Exemption,hypertension
2398.167938999948,2398.167938999948,2398.167938999948,575783.3753752945,399694.6565,Illinois,Limited_Exemption,cholesterol
2191.741395864381,2188.1393707517664,2195.743173061868,93122.69660542141,119796.4377,Indiana,Limited_Exemption,diabetes
2569.633588664932,2569.633588664932,2569.633588664932,1437014.3383936288,119796.4377,Indiana,Limited_Exemption,hypertension
718.7786261999863,718.7786261999863,718.7786261999863,302782.28534715256,119796.4377,Indiana,Limited_Exemption,cholesterol
1313.1221374116722,1311.269406779438,1315.178502290013,43042.46084996371,69974.55471,Iowa,Limited_Exemption,diabetes
1500.9541985294782,1500.9541985294782,1500.9541985294782,664205.7807155827,69974.55471,Iowa,Limited_Exemption,hypertension
419.847328259988,419.847328259988,419.847328259988,139949.7129935843,69974.55471,Iowa,Limited_Exemption,cholesterol
3109.645558168715,3105.2373439692833,3114.538628049114,61500.93648547607,167379.1349,Kentucky,Limited_Exemption,diabetes
