median,lci,uci,current_uncontrolled,insurance_loss,state,scenario,disease
345.7862595419865,345.7862595419865,345.7862595419865,139949.7129935843,57631.043257,Iowa,Efficiency_based_Exemption,cholesterol
2296.3536425909297,2293.0983459518693,2299.9669865020383,61500.93648547607,123603.053445,Kentucky,Efficiency_based_Exemption,diabetes
2651.2854963951977,2651.2854963951977,2651.2854963951977,949046.0518850548,123603.053445,Kentucky,Efficiency_based_Exemption,hypertension
741.618320670008,741.618320670008,741.618320670008,199966.22497912525,123603.053445,Kentucky,Efficiency_based_Exemption,cholesterol
2616.143045229419,2611.004751495973,2621.8587139157585,62334.13279761289,144746.564872,Louisiana,Efficiency_based_Exemption,diabetes
3104.8138165044365,3104.8138165044365,3104.8138165044365,961903.4442381839,144746.564872,Louisiana,Efficiency_based_Exemption,hypertension
868.4793892320013,868.4793892320013,868.4793892320013,202675.3076488481,144746.564872,Louisiana,Efficiency_based_Exemption,cholesterol
639.0326742990219,637.0543692283179,641.2420414634666,18875.922962790868,34808.1424947,Maine,Efficiency_based_Exemption,diabetes
746.6346565113054,746.6346565113054,746.6346565113054,291282.0712535602,34808.1424947,Maine,Efficiency_based_Exemption,hypertension
208.8488549682006,208.8488549682006,208.8488549682006,61373.81434439562,34808.1424947,Maine,Efficiency_based_Exemption,cholesterol
2347.328607272175,2343.7808361666716,2351.2679359255044,85962.6384286562,126513.99488800002,Maryland,Efficiency_based_Exemption,diabetes
2713.725190347526,2713.725190347526,2713.725190347526,1326524.5583635138,126513.99488800002,Maryland,Efficiency_based_Exemption,hypertension
759.0839693280286,759.0839693280286,759.0839693280286,279501.8300230815,126513.99488800002,Maryland,Efficiency_based_Exemption,cholesterol
2927.8464076087694,2924.9460392648903,2931.0605271372733,100755.37579394618,151844.783739,Massachusetts,Efficiency_based_Exemption,diabetes
3257.0706112014595,3257.0706112014595,3257.0706112014595,1554797.3261516336,151844.783739,Massachusetts,Efficiency_based_Exemption,hypertension
911.068702434015,911.068702434015,911.068702434015,327599.43661388935,151844.783739,Massachusetts,Efficiency_based_Exemption,cholesterol
4424.08054644466,4419.503978645192,4429.153439166909,138568.50488756527,236306.870228,Michigan,Efficiency_based_Exemption,diabetes
5068.782366390806,5068.782366390806,5068.782366390806,2138307.1542368364,236306.870228,Michigan,Efficiency_based_Exemption,hypertension
1417.8412213679985,1417.8412213679985,1417.8412213679985,450546.32346796215,236306.870228,Michigan,Efficiency_based_Exemption,cholesterol
1673.1977780787565,1671.118378814483,1675.5043157278392,78598.56251508993,88755.7251865,Minnesota,Efficiency_based_Exemption,diabetes
1903.810305250343,1903.810305250343,1903.810305250343,1212886.497369071,88755.7251865,Minnesota,Efficiency_based_Exemption,hypertension
532.5343511189858,532.5343511189858,532.5343511189858,255558.0245292691,88755.7251865,Minnesota,Efficiency_based_Exemption,cholesterol
1494.5945096995565,1491.6951868471563,1497.819576213052,83896.48989740215,83521.6285042,Missouri,Efficiency_based_Exemption,diabetes
1791.5389314151835,1791.5389314151835,1791.5389314151835,1294640.9771003595,83521.6285042,Missouri,Efficiency_based_Exemption,hypertension
501.1297710252111,501.1297710252111,501.1297710252111,272783.8848070992,83521.6285042,Missouri,Efficiency_based_Exemption,cholesterol
559.1161572703704,556.960538729953,561.5307563872351,14814.769128042599,30962.3409646,Montana,Efficiency_based_Exemption,diabetes
664.1422136906767,664.1422136906767,664.1422136906767,228612.74891119392,30962.3409646,Montana,Efficiency_based_Exemption,hypertension
185.77404578759888,185.77404578759888,185.77404578759888,48169.241409382,30962.3409646,Montana,Efficiency_based_Exemption,cholesterol
338.1660554320624,337.4246840428867,338.99135921003335,26264.955601865393,18534.8600543,Nebraska,Efficiency_based_Exemption,diabetes
397.57274816476274,397.57274816476274,397.57274816476274,405305.24966515315,18534.8600543,Nebraska,Efficiency_based_Exemption,hypertension
111.20916032580135,111.20916032580135,111.20916032580135,85398.7649796142,18534.8600543,Nebraska,Efficiency_based_Exemption,cholesterol
1133.4415820111753,1129.6415219624776,1137.6919132965925,43813.47762373199,64544.529266,Nevada,Efficiency_based_Exemption,diabetes
1384.480152755743,1384.480152755743,1384.480152755743,676103.6552342047,64544.529266,Nevada,Efficiency_based_Exemption,hypertension
387.26717559600365,387.26717559600365,387.26717559600365,142456.6230092137,64544.529266,Nevada,Efficiency_based_Exemption,cholesterol
318.32348173419996,317.36210506197386,319.396680944804,19708.4587888394,17079.3893163,New Hampshire,Efficiency_based_Exemption,diabetes
366.3529008346377,366.3529008346377,366.3529008346377,304129.2713762903,17079.3893163,New Hampshire,Efficiency_based_Exemption,hypertension
102.47633589780162,102.47633589780162,102.47633589780162,64080.749487311994,17079.3893163,New Hampshire,Efficiency_based_Exemption,cholesterol
3237.9637431953597,3232.8888597363866,3243.6003752812403,129828.97809820161,177477.86262,New Jersey,Efficiency_based_Exemption,diabetes
3806.900153198978,3806.900153198978,3806.900153198978,2003443.9494017684,177477.86262,New Jersey,Efficiency_based_Exemption,hypertension
1064.8671757199918,1064.8671757199918,1064.8671757199918,422130.3304759579,177477.86262,New Jersey,Efficiency_based_Exemption,cholesterol
1425.5056504500953,1420.2780065993056,1431.3586640810802,28088.306717758493,80230.0254476,New Mexico,Efficiency_based_Exemption,diabetes
1720.9340458509978,1720.9340458509978,1720.9340458509978,433442.12491659285,80230.0254476,New Mexico,Efficiency_based_Exemption,hypertension
481.38015268559684,481.38015268559684,481.38015268559684,91327.27046737574,80230.0254476,New Mexico,Efficiency_based_Exemption,cholesterol
17407.812934356014,17390.095114622112,17427.4510708233,281619.6210620883,929642.748264,New York,Efficiency_based_Exemption,diabetes
19940.83695026301,19940.83695026301,19940.83695026301,4345787.3127746275,929642.748264,New York,Efficiency_based_Exemption,hypertension
5577.856489583966,5577.856489583966,5577.856489583966,915667.5608856239,929642.748264,New York,Efficiency_based_Exemption,cholesterol
3428.2679907622514,3422.671175308985,3434.4871968221937,145136.67805877567,194635.62338,North Carolina,Efficiency_based_Exemption,diabetes
4174.934121501166,4174.934121501166,4174.934121501166,2239663.3151744287,194635.62338,North Carolina,Efficiency_based_Exemption,hypertension
1167.8137402799912,1167.8137402799912,1167.8137402799912,471902.30386618397,194635.62338,North Carolina,Efficiency_based_Exemption,cholesterol
131.8586059869449,131.61820726165865,132.1258355457805,10532.024045835931,7115.01272292,North Dakota,Efficiency_based_Exemption,diabetes
152.6170229066338,152.6170229066338,152.6170229066338,162523.96158909774,7115.01272292,North Dakota,Efficiency_based_Exemption,hypertension
42.69007633752335,42.69007633752335,42.69007633752335,34244.17919770287,7115.01272292,North Dakota,Efficiency_based_Exemption,cholesterol
3905.1062359673815,3899.818730289954,3910.974106988933,160778.463300239,211155.21625499998,Ohio,Efficiency_based_Exemption,diabetes
4529.279388669878,4529.279388669878,4529.279388669878,2481038.0872699786,211155.21625499998,Ohio,Efficiency_based_Exemption,hypertension
1266.9312975300127,1266.9312975300127,1266.9312975300127,522760.53343815607,211155.21625499998,Ohio,Efficiency_based_Exemption,cholesterol
1485.5075139320325,1482.5664556823901,1488.7808145781914,53477.5829518821,87009.16030330001,Oklahoma,Efficiency_based_Exemption,diabetes
1866.3464885058347,1866.3464885058347,1866.3464885058347,825234.4088585523,87009.16030330001,Oklahoma,Efficiency_based_Exemption,hypertension
522.0549618198129,522.0549618198129,522.0549618198129,173878.82193340734,87009.16030330001,Oklahoma,Efficiency_based_Exemption,cholesterol
2792.7969818585334,2788.151748098174,2797.9578601785197,59259.38317653447,151391.348573,Oregon,Efficiency_based_Exemption,diabetes
