median,lci,uci,insurance_loss,state,scenario,per_capita_median,per_capita_lci,per_capita_uci
32.52912655810837,6.715184565357863,66.49562638978384,22391.85751,Alaska,Full_Exemption,7.6147510158335345,1.5719591609453292,15.565977085046537
218.99307459368993,45.177449485119226,447.30643177370393,150585.2417,Arizona,Full_Exemption,5.225004712709753,1.0778988646372307,10.672384130773468
111.40686462321355,22.86917682808196,229.1146369696983,76132.31552,Arkansas,Full_Exemption,6.378824718056607,1.309420841578736,13.118420615405709
1924.4696235664087,391.31942922197925,4002.1574161741473,1299287.532,California,Full_Exemption,8.033204938316185,1.633462608497545,16.70597983248421
157.13929731252938,32.01460507330062,326.2077748228464,106361.3232,Colorado,Full_Exemption,4.381531749577646,0.8926666402222209,9.09568610010205
153.9321123516611,31.074384365629843,323.73685906350806,103002.5445,Connecticut,Full_Exemption,7.086232539911131,1.4305027734978373,14.903158476923863
27.44033929236639,5.5650795060341585,57.47010754328204,18473.28244,Delaware,Full_Exemption,4.741427398482963,0.9615923536334267,9.930283280982746
70.36004804249308,14.05312550647051,150.35062474414116,46463.10433,District of Columbia,Full_Exemption,15.556308053148381,3.1070864158049245,33.24188512621002
65.01275287489443,13.028148679029927,138.1252367808946,43104.3257,Hawaii,Full_Exemption,8.137616722631014,1.6307274475734042,17.289073096297514
27.80980292882623,5.715006838159775,57.15944793277663,19033.07888,Idaho,Full_Exemption,2.573410880032121,0.5288444802869762,5.289312750014706
391.8040605051483,79.7268221506166,814.4846838770766,264783.715,Illinois,Full_Exemption,5.144363008897695,1.0468082289902867,10.694133372810999
116.74926130933181,23.763848547837327,242.66134853481566,78931.29771,Indiana,Full_Exemption,2.915046415237214,0.5933461226625876,6.058874259502509
67.07092165931135,13.517460174782082,141.27151636283935,44783.71501,Iowa,Full_Exemption,3.62313117260654,0.7302051339400554,7.631403029401183
172.69708731044102,34.94173602508859,361.8026498517249,115877.8626,Kentucky,Full_Exemption,6.529052494756184,1.3210207092585045,13.678450114085887
192.58756016809275,39.387939904748606,397.862582294489,130992.3664,Louisiana,Full_Exemption,7.1837165156465765,1.469211169008391,14.84068857247116
38.98268406750958,7.922870190311927,81.30889974669944,26310.43257,Maine,Full_Exemption,4.801870222642989,0.9759357354367805,10.01559522821444
166.74893299261475,33.75537940862223,349.13157209430466,111959.2875,Maryland,Full_Exemption,4.510245722970988,0.9130196689878926,9.443353858595405
191.13214704441816,38.119839397048054,408.3463152305262,125954.1985,Massachusetts,Full_Exemption,4.410749440203826,0.8796901143067013,9.423392711084697
284.72544005385134,57.43806831002067,598.7046261072157,190330.7888,Michigan,Full_Exemption,4.7775871529449505,0.963789456945006,10.046041300550984
103.35150680097013,20.79277643626638,218.1842079079909,68854.96183,Minnesota,Full_Exemption,3.0573776458576725,0.6150986264184807,6.45439568889568
107.28190048384477,22.02808850481879,220.46589265881823,73333.33333,Missouri,Full_Exemption,2.9732371039125214,0.6104918888965689,6.110046235609918
33.729105437569615,6.899346772082106,69.79963500836301,22951.65394,Montana,Full_Exemption,5.293669355115921,1.0828292094876468,10.954817332050538
22.325602734617405,4.548998508845603,46.364278616360615,15114.50382,Nebraska,Full_Exemption,1.9763934140499329,0.40270405239563123,4.104438119489883
81.12354234589975,16.780029685121555,165.34580348959187,55979.64377,Nevada,Full_Exemption,4.305127885106023,0.8904957996323849,8.774701014079684
22.560965912911342,4.55833582777907,47.43358450749238,15114.50382,New Hampshire,Full_Exemption,2.6616558586815664,0.537774903285628,5.596031596784692
196.79315976682665,40.10099535481959,408.3876982500562,133231.5522,New Jersey,Full_Exemption,3.5244003579646677,0.7181751771795571,7.313880988578398
97.10787343033735,19.99197586335238,199.21096303744383,66615.77608,New Mexico,Full_Exemption,8.038513790857255,1.6549201213774865,16.490527668852938
1133.1435238435006,228.5743275434756,2382.905281908083,757404.5802,New York,Full_Exemption,9.355540598130805,1.8871717095201572,19.673913001571684
281.1153208811811,58.08769686441693,572.7366993555892,193689.5674,North Carolina,Full_Exemption,4.503541958685531,0.9305803016793884,9.175393744964781
7.499442773904889,1.5187699517112891,15.697888595779618,5038.167939,North Dakota,Full_Exemption,1.6556328315944615,0.33529496410612064,3.465582781206063
263.8778280781826,53.48588831935377,551.4428254067909,177455.4707,Ohio,Full_Exemption,3.8161189544104404,0.7734962565649585,7.974794372208536
98.36520559325345,20.58095791067767,197.28482651601507,68854.96183,Oklahoma,Full_Exemption,4.276777045164235,0.8948303196136924,8.577659267971594
192.88318356233776,39.13320136016305,402.68216639527583,129872.7735,Oregon,Full_Exemption,7.56805213747309,1.5354480506292056,15.799820252993367
311.253773371478,62.83267082161711,653.9070410850228,208244.2748,Pennsylvania,Full_Exemption,4.0621418851173745,0.8200229064971454,8.534075432378511
32.82781260611932,6.59428413560828,69.5476393348301,21832.06107,Rhode Island,Full_Exemption,4.897716457837349,0.9838283874145196,10.3760985192915
13.103595254955508,2.6902262651847653,26.956625505202368,8956.743003,South Dakota,Full_Exemption,2.591863717837616,0.5321211250682716,5.331964109304088
36.297375479644415,7.409665516191263,75.1880082345191,24631.04326,Utah,Full_Exemption,1.8611766166495631,0.3799364558372443,3.85532454976033
29.469602852906405,5.918373307005471,62.444751179665644,19592.87532,Vermont,Full_Exemption,7.633213020649158,1.5329763490057053,16.174432012368
214.75890297058686,43.66550879227762,446.8740963546097,144987.2774,Virginia,Full_Exemption,4.204156221913213,0.8548033070237955,8.748082089329658
241.88413682484133,49.083671250738924,504.79455122932865,162900.7634,Washington,Full_Exemption,5.161083476406013,1.0472986280905925,10.770804780869431
65.56703792570238,13.319022820777992,136.84518714345813,44223.91858,West Virginia,Full_Exemption,6.407429980725405,1.3015794038541595,13.372968835568754
156.5403916678024,31.588331380030333,329.0550477307282,104681.9338,Wisconsin,Full_Exemption,4.488154198434726,0.9056659472635702,9.434304962791076
