median,lci,uci,insurance_loss,state,scenario,per_capita_median,per_capita_lci,per_capita_uci
224.84193175835753,45.61716800399359,469.40243573744795,151391.348573,Oregon,Efficiency_based_Exemption,8.822000087361024,1.7898559088564456,18.417687024383596
463.768122356385,93.62067953085007,974.3214912857643,310283.969474,Pennsylvania,Efficiency_based_Exemption,6.052591409254038,1.221834130767412,12.71577239514554
34.94899434301669,7.020376341147483,74.0414867979978,23242.7480925,Rhode Island,Efficiency_based_Exemption,5.214184290388876,1.047398837041022,11.04655411569223
18.918315649471765,3.8840141703870987,38.91862807340324,12931.29771067,South Dakota,Efficiency_based_Exemption,3.7420032426537224,0.7682498743225773,7.698023182860652
45.132486645820336,9.213245463079557,93.48945296261111,30626.463106900002,Utah,Efficiency_based_Exemption,2.3142039248417965,0.47241644313795256,4.793745593395603
32.416563138949186,6.510210637856705,68.68922629922605,21552.162852499998,Vermont,Efficiency_based_Exemption,8.396534322908893,1.686273983945307,17.791875214017637
252.51998574488607,51.34322025885704,525.4480204561369,170480.40717199998,Virginia,Efficiency_based_Exemption,4.943373497173241,1.0051034714677118,10.286258375957528
254.95917966759043,51.7368882533373,532.0812119866266,171706.361355,Washington,Efficiency_based_Exemption,5.440065754677032,1.1039103373625652,11.353020447466728
83.9922055402626,17.06183682761324,175.30041693775183,56651.399494,West Virginia,Efficiency_based_Exemption,8.207998911522646,1.6673396919252828,17.130942355416497
189.9914828740457,38.33843684985982,399.3707681415583,127051.39945600001,Wisconsin,Efficiency_based_Exemption,5.447227149766837,1.0991975583801639,11.4503200782224
