median,lci,uci,efficiency,failure_to_report,insurance_loss
8579.49513949483,1756.4641940945091,17679.609935071352,0.23,0.55,5842137.0846135
8735.485960212885,1788.399906714537,18001.05738843635,0.23,0.56,5948357.758879201
8891.476780930941,1820.3356193344575,18322.504841801234,0.23,0.5700000000000001,6054578.433144901
9047.467601649056,1852.2713319543723,18643.95229516612,0.23,0.58,6160799.1074105995
9203.45842236717,1884.2070445742838,18965.399748531112,0.23,0.59,6267019.7816763
9359.449243085168,1916.1427571941954,19286.847201896002,0.23,0.6,6373240.455942
9515.440063803282,1948.0784698142265,19608.29465526088,0.23,0.61,6479461.1302077
9671.430884521396,1980.014182433914,19929.742108625996,0.23,0.62,6585681.8044734
9827.421705239569,2011.949895053715,20251.18956199088,0.23,0.63,6691902.4787391005
9983.412525957567,2043.8856076736297,20572.637015355875,0.23,0.64,6798123.1530048
10139.403346675681,2075.8213202936577,20894.08446872076,0.23,0.65,6904343.8272705
10295.394167393795,2107.757032913575,21215.531922085644,0.23,0.66,7010564.501536201
10451.384988111793,2139.69274553349,21536.979375450643,0.23,0.67,7116785.1758019
10607.375808829907,2171.628458153404,21858.426828815525,0.23,0.6799999999999999,7223005.8500676
10763.366629547963,2203.564170773313,22179.874282180408,0.23,0.69,7329226.524333299
10919.35745026602,2235.499883393347,22501.321735545403,0.23,0.7,7435447.1985989995
11075.348270984134,2267.4355960130342,22822.769188910403,0.23,0.71,7541667.8728647
11231.339091702248,2299.3713086328326,23144.216642275172,0.23,0.72,7647888.547130399
11387.329912420362,2331.3070212527473,23465.664095640284,0.23,0.73,7754109.2213961
11543.320733138535,2363.2427338726616,23787.111549005167,0.23,0.74,7860329.8956618
11699.311553856533,2395.1784464926955,24108.55900237017,0.23,0.75,7966550.569927501
11855.302374574589,2427.114159112607,24430.006455735052,0.23,0.76,8072771.2441932
12011.293195292703,2459.049871732519,24751.453909099935,0.23,0.77,8178991.9184589
12167.2840160107,2490.9855843524333,25072.901362465047,0.23,0.78,8285212.592724601
12323.274836728873,2522.9212969722375,25394.34881582982,0.23,0.79,8391433.2669903
12479.26565744693,2554.857009592152,25715.796269194703,0.23,0.8,8497653.941256
12635.256478165102,2586.7927222120666,26037.243722559815,0.23,0.81,8603874.615521701
12791.247298883216,2618.7284348320945,26358.6911759247,0.23,0.8200000000000001,8710095.2897874
12947.238119601214,2650.6641474520093,26680.138629289697,0.23,0.8300000000000001,8816315.9640531
13103.228940319328,2682.5998600719267,27001.586082654354,0.23,0.8400000000000001,8922536.638318801
13259.219761037326,2714.535572691728,27323.033536019466,0.23,0.8500000000000001,9028757.3125845
13415.21058175544,2746.4712853116366,27644.480989384458,0.23,0.86,9134977.9868502
13571.201402473554,2778.406997931551,27965.928442749344,0.23,0.87,9241198.6611159
13727.192223191727,2810.342710551352,28287.37589611423,0.23,0.88,9347419.335381601
13883.183043909725,2842.2784231712726,28608.823349479342,0.23,0.89,9453640.0096473
14039.173864627955,2874.214135791184,28930.270802844225,0.23,0.9,9559860.683913
7771.093247163226,1590.9615677474387,16013.750826252315,0.24,0.5,5291662.42408
7926.5151121064555,1622.780799102373,16334.025842777484,0.24,0.51,5397495.672561601
8081.936977049685,1654.6000304573072,16654.300859302417,0.24,0.52,5503328.9210432
8237.358841993031,1686.4192618123548,16974.57587582748,0.24,0.53,5609162.169524801
8392.78070693626,1718.2384931671754,17294.850892352526,0.24,0.54,5714995.418006401
8548.20257187949,1750.057724522226,17615.125908877468,0.24,0.55,5820828.666488001
8703.62443682272,1781.8769558770466,17935.400925402522,0.24,0.56,5926661.914969601
8859.04630176595,1813.6961872320944,18255.67594192769,0.24,0.5700000000000001,6032495.163451201
9014.468166709412,1845.5154185870344,18575.95095845263,0.24,0.58,6138328.4119328
9169.890031652583,1877.334649942082,18896.22597497779,0.24,0.59,6244161.6604144
9325.311896595871,1909.1538812969027,19216.500991502733,0.24,0.6,6349994.908896
9480.733761538984,1940.9731126519505,19536.776008027788,0.24,0.61,6455828.1573776
9636.155626482388,1972.7923440067711,19857.05102455273,0.24,0.62,6561661.4058592
9791.577491425676,2004.6115753618187,20177.326041077893,0.24,0.63,6667494.654340801
9946.99935636879,2036.4308067167558,20497.601057603064,0.24,0.64,6773327.9028224
10102.421221312135,2068.25003807169,20817.876074128,0.24,0.65,6879161.151304001
10257.843086255307,2100.069269426624,21138.151090653053,0.24,0.66,6984994.399785601
10413.264951198595,2131.8885007816716,21458.42610717822,0.24,0.67,7090827.648267201
10568.686816141882,2163.7077321364923,21778.70112370316,0.24,0.6799999999999999,7196660.8967488
10724.10868108517,2195.5269634915458,22098.97614022833,0.24,0.69,7302494.145230399
10879.530546028458,2227.3461948463664,22419.25115675338,0.24,0.7,7408327.393712
11034.952410971746,2259.1654262014144,22739.526173278315,0.24,0.71,7514160.6421936
11190.374275914975,2290.9846575563515,23059.801189803486,0.24,0.72,7619993.8906752
11345.796140858263,2322.803888911399,23380.076206328427,0.24,0.73,7725827.1391568
11501.218005801493,2354.6231202662198,23700.351222853587,0.24,0.74,7831660.3876384
11656.639870744722,2386.4423516212673,24020.626239378533,0.24,0.75,7937493.636120001
11812.061735688127,2418.261582976088,24340.901255903587,0.24,0.76,8043326.8846016005
11967.483600631298,2450.0808143311388,24661.176272428525,0.24,0.77,8149160.133083201
12122.905465574528,2481.9000456861863,24981.45128895369,0.24,0.78,8254993.381564801
12278.327330517815,2513.7192770412366,25301.72630547886,0.24,0.79,8360826.630046401
12433.749195461161,2545.5385083960605,25622.0013220038,0.24,0.8,8466659.878528
12589.171060404391,2577.357739751108,25942.276338528736,0.24,0.81,8572493.1270096
12744.592925347679,2609.1769711060424,26262.55135505379,0.24,0.8200000000000001,8678326.375491202
12900.014790290908,2640.996202460863,26582.826371578958,0.24,0.8300000000000001,8784159.623972801
13055.436655234138,2672.8154338159106,26903.101388103896,0.24,0.8400000000000001,8889992.872454401
13210.858520177484,2704.634665170958,27223.376404628834,0.24,0.8500000000000001,8995826.120936
13366.280385120772,2736.453896525782,27543.651421154005,0.24,0.86,9101659.3694176
13521.702250063943,2768.2731278806027,27863.926437679056,0.24,0.87,9207492.6178992
13677.124115007173,2800.0923592356503,28184.20145420411,0.24,0.88,9313325.866380801
13832.545979950402,2831.911590590698,28504.476470729045,0.24,0.89,9419159.114862401
13987.967844893748,2863.7308219456377,28824.7514872541,0.24,0.9,9524992.363344
7742.645458421961,1585.1375044999324,15955.128984257817,0.25,0.5,5272291.1348749995
7897.498367590364,1616.8402545898864,16274.231563943042,0.25,0.51,5377736.957572499
8052.351276759,1648.543004679843,16593.33414362837,0.25,0.52,5483182.78027
8207.204185927345,1680.2457547699103,16912.436723313484,0.25,0.53,5588628.6029675
8362.057095095806,1711.948504859867,17231.53930299848,0.25,0.54,5694074.4256649995
8516.91000426421,1743.6512549498266,17550.641882683813,0.25,0.55,5799520.2483625
8671.762913432729,1775.3540050398938,17869.744462368926,0.25,0.56,5904966.07106
8826.615822601016,1807.056755129964,18188.847042054145,0.25,0.5700000000000001,6010411.8937575
8981.468731769535,1838.7595052199179,18507.949621739248,0.25,0.58,6115857.716454999
9136.321640937997,1870.4622553098745,18827.05220142425,0.25,0.59,6221303.539152499
9291.1745501064,1902.1650053998283,19146.15478110936,0.25,0.6,6326749.361849999
9446.027459274861,1933.867755489785,19465.257360794578,0.25,0.61,6432195.184547499
9600.880368443206,1965.5705055798521,19784.359940479688,0.25,0.62,6537641.0072449995
9755.733277611667,1997.2732556698118,20103.462520165027,0.25,0.63,6643086.829942499
9910.586186780129,2028.9760057598792,20422.56509985013,0.25,0.64,6748532.65264
10065.439095948648,2060.678755849836,20741.667679535127,0.25,0.65,6853978.4753375
10220.292005117051,2092.3815059397893,21060.770259220462,0.25,0.66,6959424.2980349995
10375.14491428557,2124.084256029746,21379.872838905685,0.25,0.67,7064870.1207325
10529.997823454032,2155.787006119927,21698.97541859079,0.25,0.6799999999999999,7170315.943429999
10684.850732622377,2187.4897562098836,22018.0779982759,0.25,0.69,7275761.766127499
10839.703641790838,2219.1925062998375,22337.180577961128,0.25,0.7,7381207.588824999
10994.5565509593,2250.895256389794,22656.283157646234,0.25,0.71,7486653.411522499
11149.409460127703,2282.5980064799805,22975.385737331457,0.25,0.72,7592099.234219999
11304.262369296222,2314.3007565699345,23294.488317016563,0.25,0.73,7697545.056917499
11459.115278464567,2346.003506659891,23613.590896701895,0.25,0.74,7802990.8796149995
11613.968187633029,2377.706256749845,23932.693476387012,0.25,0.75,7908436.702312499
11768.821096801432,2409.409006839802,24251.796056072002,0.25,0.76,8013882.525009999
11923.674005969951,2441.1117569297553,24570.898635757225,0.25,0.77,8119328.3477075
12078.526915138471,2472.814507019712,24890.001215442335,0.25,0.78,8224774.1704049995
12233.379824306816,2504.5172571098988,25209.10379512744,0.25,0.79,8330219.993102499
12388.232733475219,2536.2200071998523,25528.206374812664,0.25,0.8,8435665.8158
12543.085642643622,2567.922757289809,25847.308954497774,0.25,0.81,8541111.6384975
12697.938551812142,2599.62550737976,26166.411534182997,0.25,0.8200000000000001,8646557.461195
12852.791460980603,2631.3282574698273,26485.514113868107,0.25,0.8300000000000001,8752003.2838925
13007.644370148948,2663.0310075598977,26804.616693553216,0.25,0.8400000000000001,8857449.10659
13162.49727931741,2694.733757649851,27123.71927323855,0.25,0.8500000000000001,8962894.9292875
13317.35018848587,2726.436507739805,27442.821852923767,0.25,0.86,9068340.751984999
13472.203097654332,2758.139257829875,27761.924432608765,0.25,0.87,9173786.574682498
13627.056006822735,2789.842007919835,28081.02701229387,0.25,0.88,9279232.39738
13781.908915991255,2821.5447580097884,28400.12959197921,0.25,0.89,9384678.2200775
13936.7618251596,2853.247508099859,28719.23217166432,0.25,0.9,9490124.042775
7714.197669680812,1579.3134412522052,15896.507142263428,0.26,0.5,5252919.84567
7868.481623074447,1610.899710077292,16214.43728510871,0.26,0.51,5357978.2425834
8022.765576468082,1642.4859789023876,16532.36742795399,0.26,0.52,5463036.6394968
8177.049529861542,1674.072247727361,16850.297570799263,0.26,0.53,5568095.0364102
8331.333483255352,1705.6585165524507,17168.227713644654,0.26,0.54,5673153.4333236
8485.617436648929,1737.2447853774213,17486.15785648982,0.26,0.55,5778211.830237
8639.901390042505,1768.8310542026304,17804.08799933521,0.26,0.56,5883270.2271504
8794.18534343614,1800.4173230276037,18122.018142180375,0.26,0.5700000000000001,5988328.6240638
8948.469296829717,1832.00359185258,18439.948285025766,0.26,0.58,6093387.020977199
9102.753250223352,1863.5898606776698,18757.87842787104,0.26,0.59,6198445.417890599
9257.037203617103,1895.1761295028732,19075.808570716323,0.26,0.6,6303503.814804
9411.321157010505,1926.762398327733,19393.738713561488,0.26,0.61,6408562.2117174
9565.605110404256,1958.3486671528228,19711.668856406763,0.26,0.62,6513620.6086308
9719.889063797891,1989.9349359779126,20029.598999252037,0.26,0.63,6618679.0055442
9874.173017191526,2021.5212048028918,20347.52914209732,0.26,0.64,6723737.4024575995
10028.45697058516,2053.1074736279816,20665.459284942597,0.26,0.65,6828795.799370999
10182.74092397868,2084.6937424530715,20983.389427787875,0.26,0.66,6933854.1962844
10337.024877372372,2116.280011277934,21301.31957063304,0.26,0.67,7038912.5931978
10491.308830766066,2147.8662801031314,21619.249713478435,0.26,0.6799999999999999,7143970.990111199
10645.592784159526,2179.452548928224,21937.179856323597,0.26,0.69,7249029.387024599
10799.876737553102,2211.038817753087,22255.10999916887,0.26,0.7,7354087.783937999
10954.160690946737,2242.6250865781767,22573.040142014146,0.26,0.71,7459146.180851399
11108.44464434043,2274.211355403383,22890.970284859537,0.26,0.72,7564204.577764799
11262.728597734007,2305.7976242283594,23208.900427704706,0.26,0.73,7669262.9746782
11417.012551127584,2337.3838930533298,23526.830570550093,0.26,0.74,7774321.3715916
11571.296504521335,2368.9701618784197,23844.76071339526,0.26,0.75,7879379.768505
11725.580457914912,2400.5564307035092,24162.69085624065,0.26,0.76,7984438.1654183995
11879.864411308488,2432.142699528602,24480.620999085928,0.26,0.77,8089496.562331799
12034.148364702123,2463.728968353465,24798.551141931202,0.26,0.78,8194554.9592452
12188.4323180957,2495.3152371786655,25116.48128477648,0.26,0.79,8299613.3561586
12342.716271489393,2526.901506003755,25434.411427621646,0.26,0.8,8404671.753072
12497.00022488297,2558.487774828618,25752.34157046692,0.26,0.81,8509730.149985401
12651.284178276546,2590.0740436537076,26070.2717133122,0.26,0.8200000000000001,8614788.5468988
12805.56813167024,2621.660312478795,26388.20185615748,0.26,0.8300000000000001,8719846.9438122
12959.852085063816,2653.246581303771,26706.131999002755,0.26,0.8400000000000001,8824905.3407256
13114.136038457451,2684.832850128864,27024.062141847924,0.26,0.8500000000000001,8929963.737639
13268.419991851028,2716.4191189537264,27341.992284693315,0.26,0.86,9035022.134552399
13422.70394524472,2748.00538777904,27659.922427538477,0.26,0.87,9140080.531465799
13576.987898638356,2779.5916566040196,27977.852570383868,0.26,0.88,9245138.9283792
13731.271852031874,2811.177925428996,28295.782713229033,0.26,0.89,9350197.3252926
13885.555805425567,2842.764194253969,28613.7128560742,0.26,0.9,9455255.722206
7685.749880939664,1573.4893780045882,15837.885300269041,0.27,0.5,5233548.556465
7839.464878558414,1604.9591655646975,16154.643006274488,0.27,0.51,5338219.5275943
7993.179876177339,1636.4289531249206,16471.400712279825,0.27,0.52,5442890.4987236
8146.894873796147,1667.89874068503,16788.15841828527,0.27,0.53,5547561.4698529
8300.609871414897,1699.3685282450317,17104.916124290605,0.27,0.54,5652232.4409822
8454.324869033706,1730.8383158050246,17421.673830295826,0.27,0.55,5756903.4121115
8608.039866652398,1762.308103365361,17738.431536301385,0.27,0.56,5861574.3832408
8761.754864271265,1793.7778909253598,18055.18924230683,0.27,0.5700000000000001,5966245.3543701
8915.469861890015,1825.2476784853557,18371.946948312165,0.27,0.58,6070916.3254994
9069.184859508765,1856.7174660454652,18688.70465431761,0.27,0.59,6175587.2966287
9222.899857127457,1888.1872536054611,19005.46236032283,0.27,0.6,6280258.267758
9376.614854746382,1919.6570411657974,19322.22006632839,0.27,0.61,6384929.2388873
9530.32985236519,1951.1268287257933,19638.97777233372,0.27,0.62,6489600.2100166
9684.044849983999,1982.5966162857922,19955.73547833895,0.27,0.63,6594271.1811459
9837.759847602807,2014.0664038459015,20272.4931843445,0.27,0.64,6698942.1522752
9991.474845221557,2045.5361914061273,20589.250890349722,0.27,0.65,6803613.1234045
10145.189842840307,2077.0059789662337,20906.008596355285,0.27,0.66,6908284.0945338
10298.904840459116,2108.4757665262296,21222.766302360735,0.27,0.67,7012955.0656631
10452.619838077924,2139.9455540862286,21539.524008365952,0.27,0.6799999999999999,7117626.036792399
10606.334835696616,2171.4153416464515,21856.281714371282,0.27,0.69,7222297.007921699
10760.049833315541,2202.885129206561,22173.03942037673,0.27,0.7,7326967.9790509995
10913.76483093435,2234.3549167666733,22489.79712638229,0.27,0.71,7431638.9501803
11067.4798285531,2265.8247043266692,22806.55483238762,0.27,0.72,7536309.9213096
11221.194826171908,2297.294491886665,23123.312538392845,0.27,0.73,7640980.8924389
11374.909823790775,2328.764279447001,23440.0702443984,0.27,0.74,7745651.8635682
11528.624821409525,2360.234067006997,23756.82795040362,0.27,0.75,7850322.8346975
11682.339819028275,2391.703854566996,24073.585656409185,0.27,0.76,7954993.8058268
11836.054816647142,2423.173642127216,24390.343362414398,0.27,0.77,8059664.7769561
11989.769814265892,2454.643429687212,24707.10106841985,0.27,0.78,8164335.7480854
12143.484811884642,2486.113217247441,25023.858774425185,0.27,0.79,8269006.7192147
12297.19980950345,2517.583004807431,25340.61648043063,0.27,0.8,8373677.690344
12450.9148071222,2549.0527923674326,25657.37418643596,0.27,0.81,8478348.6614733
12604.629804741126,2580.5225799276554,25974.131892441525,0.27,0.8200000000000001,8583019.6326026
12758.344802359818,2611.9923674877646,26290.88959844674,0.27,0.8300000000000001,8687690.6037319
12912.059799978684,2643.462155047988,26607.647304452075,0.27,0.8400000000000001,8792361.5748612
13065.774797597493,2674.9319426079837,26924.40501045752,0.27,0.8500000000000001,8897032.5459905
13219.489795216243,2706.4017301679824,27241.162716462855,0.27,0.86,9001703.517119799
13373.20479283511,2737.8715177280887,27557.920422468305,0.27,0.87,9106374.488249099
13526.91979045386,2769.3413052881983,27874.678128473635,0.27,0.88,9211045.4593784
13680.634788072668,2800.8110928482,28191.43583447908,0.27,0.89,9315716.4305077
13834.349785691418,2832.280880408423,28508.193540484415,0.27,0.9,9420387.401637001
7657.302092198457,1567.6653147570878,15779.263458274776,0.28,0.5,5214177.26726
7810.448134042439,1599.0186210522168,16094.848727440158,0.28,0.51,5318460.8126052
7963.594175886537,1630.3719273474621,16410.433996605778,0.28,0.52,5422744.357950401
8116.740217730461,1661.7252336423642,16726.01926577105,0.28,0.53,5527027.903295601
8269.886259574327,1693.0785399376066,17041.60453493667,0.28,0.54,5631311.4486408
8423.032301418367,1724.4318462327415,17357.18980410205,0.28,0.55,5735594.993986
8576.17834326229,1755.7851525279812,17672.77507326767,0.28,0.56,5839878.5393312005
8729.324385106273,1787.1384588230023,17988.36034243329,0.28,0.5700000000000001,5944162.084676401
8882.470426950313,1818.491765118242,18303.945611598676,0.28,0.58,6048445.6300216
9035.616468794178,1849.8450714132634,18619.530880764065,0.28,0.59,6152729.175366799
9188.76251063816,1881.198377708503,18935.116149929683,0.28,0.6,6257012.720712
9341.9085524822,1912.5516840035214,19250.701419095072,0.28,0.61,6361296.2660572
9495.05459432624,1943.9049902987667,19566.286688260687,0.28,0.62,6465579.8114024
9648.200636170106,1975.2582965937822,19881.871957426298,0.28,0.63,6569863.3567476
9801.34667801403,2006.6116028890249,20197.457226591578,0.28,0.64,6674146.9020928005
9954.492719858012,2037.9649091840433,20513.04249575708,0.28,0.65,6778430.447438001
10107.638761701935,2069.3182154792858,20828.627764922694,0.28,0.66,6882713.992783201
10260.784803546092,2100.6715217744204,21144.213034088083,0.28,0.67,6986997.5381284
10413.930845390074,2132.02482806966,21459.7983032537,0.28,0.6799999999999999,7091281.0834735995
10567.07688723394,2163.378134364795,21775.383572419087,0.28,0.69,7195564.6288188
10720.222929077863,2194.7314406598075,22090.96884158459,0.28,0.7,7299848.174164
10873.368970921787,2226.084746955053,22406.554110750207,0.28,0.71,7404131.7195092
11026.515012765885,2257.438053250185,22722.139379915596,0.28,0.72,7508415.2648543995
11179.661054609925,2288.7913595453138,23037.72464908121,0.28,0.73,7612698.8101996
11332.807096453791,2320.1446658403293,23353.309918246596,0.28,0.74,7716982.3555448
11485.953138297715,2351.497972135575,23668.895187412218,0.28,0.75,7821265.90089
11639.099180141755,2382.851278430704,23984.480456577603,0.28,0.76,7925549.4462352
11792.245221985737,2414.2045847259524,24300.06572574299,0.28,0.77,8029832.991580401
11945.39126382966,2445.5578910210784,24615.650994908494,0.28,0.78,8134116.536925601
12098.5373056737,2476.9111973161,24931.236264074225,0.28,0.79,8238400.0822708
12251.683347517566,2508.264503611226,25246.82153323961,0.28,0.8,8342683.627616
12404.829389361606,2539.617809906468,25562.406802404996,0.28,0.81,8446967.172961202
12557.975431205588,2570.9711162015974,25877.992071570505,0.28,0.8200000000000001,8551250.718306402
12711.121473049512,2602.3244224966184,26193.577340736003,0.28,0.8300000000000001,8655534.2636516
12864.267514893378,2633.6777287917507,26509.162609901505,0.28,0.8400000000000001,8759817.8089968
13017.413556737418,2665.0310350869872,26824.74787906701,0.28,0.8500000000000001,8864101.354342
13170.559598581458,2696.384341382122,27140.333148232625,0.28,0.86,8968384.8996872
13323.705640425382,2727.7376476773675,27455.918417398127,0.28,0.87,9072668.445032401
13476.851682269422,2759.090953972383,27771.503686563512,0.28,0.88,9176951.9903776
13629.99772411323,2790.444260267512,28087.088955728905,0.28,0.89,9281235.5357228
13783.143765957211,2821.797566562644,28402.67422489452,0.28,0.9,9385519.081068
7628.854303457367,1561.841251509468,15720.641616280269,0.29,0.5,5194805.978055
7781.431389526464,1593.0780765396223,16035.054448605943,0.29,0.51,5298702.097616101
7934.008475595678,1624.3149015697738,16349.467280931502,0.29,0.52,5402598.2171772
8086.585561664717,1655.5517265999254,16663.88011325717,0.29,0.53,5506494.3367383005
8239.16264773393,1686.788551630301,16978.292945582845,0.29,0.54,5610390.456299401
8391.73973380297,1718.025376660342,17292.705777908403,0.29,0.55,5714286.5758605
8544.316819872241,1749.2622016904907,17607.118610234073,0.29,0.56,5818182.695421601
8696.893905941455,1780.499026720872,17921.531442559517,0.29,0.5700000000000001,5922078.814982701
8849.470992010494,1811.7358517509042,18235.944274885078,0.29,0.58,6025974.9345438
9002.04807807965,1842.972676781053,18550.357107210748,0.29,0.59,6129871.0541049
9154.625164148747,1874.2095018113237,18864.769939536414,0.29,0.6,6233767.173666
9307.20225021796,1905.4463268414695,19179.182771861975,0.29,0.61,6337663.2932271
9459.779336287116,1936.683151871624,19493.595604187416,0.29,0.62,6441559.4127882
9612.356422356155,1967.9199769017696,19808.008436513202,0.29,0.63,6545455.532349301
9764.933508425369,1999.1568019320375,20122.421268838876,0.29,0.64,6649351.651910401
9917.510594494466,2030.3936269623025,20436.834101164317,0.29,0.65,6753247.7714715
10070.08768056368,2061.6304519923406,20751.24693348999,0.29,0.66,6857143.891032601
10222.664766632835,2092.8672770226026,21065.659765815548,0.29,0.67,6961040.010593701
10375.24185270199,2124.1041020528705,21380.072598141218,0.29,0.6799999999999999,7064936.1301548
10527.818938771205,2155.340927082903,21694.48543046678,0.29,0.69,7168832.2497159
10680.396024840185,2186.5777521132873,22008.89826279245,0.29,0.7,7272728.369277
10832.97311090934,2217.814577143433,22323.311095118006,0.29,0.71,7376624.4888381
10985.550196978555,2249.051402173468,22637.72392744368,0.29,0.72,7480520.6083992
11138.127283047652,2280.2882272038464,22952.13675976935,0.29,0.73,7584416.727960301
11290.704369116866,2311.5250522338847,23266.549592094907,0.29,0.74,7688312.8475214
11443.281455186137,2342.761877264039,23580.96242442058,0.29,0.75,7792208.9670825
11595.858541255177,2373.9987022944115,23895.375256746134,0.29,0.76,7896105.086643601
11748.435627324332,2405.2355273244525,24209.788089071808,0.29,0.77,8000001.2062047
11901.012713393371,2436.4723523547177,24524.20092139737,0.29,0.78,8103897.325765801
12053.589799462585,2467.7091773849797,24838.613753722922,0.29,0.79,8207793.445326901
12206.16688553174,2498.9460024150176,25153.026586048483,0.29,0.8,8311689.5648880005
12358.743971600838,2530.1828274452855,25467.439418374153,0.29,0.81,8415585.6844491
12511.32105767011,2561.419652475545,25781.85225069971,0.29,0.8200000000000001,8519481.804010201
12663.898143739265,2592.6564775057022,26096.265083025155,0.29,0.8300000000000001,8623377.923571302
12816.475229808304,2623.893302535848,26410.67791535094,0.29,0.8400000000000001,8727274.043132402
12969.052315877518,2655.130127566116,26725.0907476765,0.29,0.8500000000000001,8831170.1626935
13121.629401946557,2686.366952596262,27039.503580002285,0.29,0.86,8935066.2822546
13274.206488015829,2717.6037776264134,27353.916412327726,0.29,0.87,9038962.401815701
13426.78357408481,2748.840602656454,27668.32924465328,0.29,0.88,9142858.5213768
13579.360660154081,2780.077427686827,27982.742076978953,0.29,0.89,9246754.6409379
13731.937746223237,2811.314252716981,28297.154909304507,0.29,0.9,9350650.760499
7600.406514716102,1556.0171882617406,15662.019774285884,0.3,0.5,5175434.6888500005
7752.414645010547,1587.1375320270251,15975.260169771613,0.3,0.51,5278943.382627001
7904.422775304818,1618.2578757923127,16288.500565257338,0.3,0.52,5382452.076404001
8056.430905599031,1649.3782195575973,16601.740960743176,0.3,0.53,5485960.770181001
8208.439035893418,1680.4985633227684,16914.981356228793,0.3,0.54,5589469.463958001
8360.44716618763,1711.618907088053,17228.22175171441,0.3,0.55,5692978.157735001
8512.455296482134,1742.7392508532241,17541.462147200134,0.3,0.56,5796486.851512001
8664.463426776463,1773.859594618509,17854.702542685976,0.3,0.5700000000000001,5899995.545289001
8816.471557070676,1804.97993838368,18167.942938171585,0.3,0.58,6003504.239066
8968.479687365063,1836.1002821489647,18481.183333657427,0.3,0.59,6107012.932843001
9120.48781765945,1867.2206259140223,18794.423729143036,0.3,0.6,6210521.62662
9272.495947953663,1898.3409696793099,19107.664124628765,0.3,0.61,6314030.320397001
9424.504078248108,1929.4613134445915,19420.904520114607,0.3,0.62,6417539.014174
9576.51220854232,1960.5816572097626,19734.144915600333,0.3,0.63,6521047.707951001
9728.52033883665,1991.7020009750502,20047.385311085836,0.3,0.64,6624556.4017280005
9880.528469130979,2022.8223447403348,20360.62570657167,0.3,0.65,6728065.095505001
10032.536599425308,2053.9426885056137,20673.866102057516,0.3,0.66,6831573.789282001
10184.544729719637,2085.063032270677,20987.106497543125,0.3,0.67,6935082.483059001
10336.552860013966,2116.183376035962,21300.346893028855,0.3,0.6799999999999999,7038591.176836
10488.560990308295,2147.303719801246,21613.587288514467,0.3,0.69,7142099.870613
10640.569120602624,2178.424063566531,21926.82768400031,0.3,0.7,7245608.56439
10792.577250896953,2209.544407331816,22240.06807948592,0.3,0.71,7349117.2581670005
10944.585381191398,2240.664751096987,22553.308474971764,0.3,0.72,7452625.951944
11096.593511485495,2271.7850948622713,22866.54887045749,0.3,0.73,7556134.645721001
11248.601641779882,2302.905438627553,23179.789265943098,0.3,0.74,7659643.339498
11400.60977207427,2334.0257823928378,23493.029661428714,0.3,0.75,7763152.033275001
11552.617902368482,2365.146126157901,23806.270056914556,0.3,0.76,7866660.727052001
11704.62603266281,2396.26646992318,24119.510452400278,0.3,0.77,7970169.420829001
11856.634162957314,2427.386813688465,24432.75084788601,0.3,0.78,8073678.114606001
12008.642293251527,2458.507157453755,24745.991243371733,0.3,0.79,8177186.808383001
12160.650423545856,2489.627501218926,25059.23163885758,0.3,0.8,8280695.502160002
12312.658553840243,2520.747844984205,25372.472034343187,0.3,0.81,8384204.195937001
12464.666684134456,2551.8681887494954,25685.71242982903,0.3,0.8200000000000001,8487712.889714
12616.674814428901,2582.98853251455,25998.95282531453,0.3,0.8300000000000001,8591221.583491001
12768.682944723172,2614.108876279948,26312.19322080037,0.3,0.8400000000000001,8694730.277268002
12920.691075017385,2645.229220045006,26625.433616286213,0.3,0.8500000000000001,8798238.971045002
13072.699205311772,2676.349563810291,26938.674011771822,0.3,0.86,8901747.664822001
13224.70733560616,2707.4699075754675,27251.914407257438,0.3,0.87,9005256.358599002
13376.715465900488,2738.5902513407464,27565.154802743273,0.3,0.88,9108765.052376
13528.723596194817,2769.7105951059175,27878.395198229002,0.3,0.89,9212273.746153
13680.731726489146,2800.830938871208,28191.63559371473,0.3,0.9,9315782.439930001
7571.9587259750115,1550.193125014243,15603.397932291497,0.31,0.5,5156063.399645
7723.397900494456,1581.1969875144337,15915.46589093739,0.31,0.51,5259184.6676378995
7874.837075013958,1612.2008500148486,16227.533849583066,0.31,0.52,5362305.9356308
8026.276249533577,1643.2047125149259,16539.601808229072,0.31,0.53,5465427.2036237
8177.7154240529635,1674.2085750152357,16851.66976687474,0.31,0.54,5568548.4716166
8329.154598572408,1705.2124375155402,17163.737725520637,0.31,0.55,5671669.7396095
8480.593773091969,1736.2163000158444,17475.80568416653,0.31,0.56,5774791.0076024
8632.03294761153,1767.220162516265,17787.87364281232,0.31,0.5700000000000001,5877912.275595301
8783.472122130974,1798.2240250164557,18099.9416014581,0.31,0.58,5981033.5435882
8934.911296650476,1829.2278875168736,18412.009560103877,0.31,0.59,6084154.811581099
9086.350471169979,1860.2317500170643,18724.07751874966,0.31,0.6,6187276.079573999
9237.789645689481,1891.2356125173715,19036.145477395672,0.31,0.61,6290397.3475669
9389.228820208984,1922.2394750176757,19348.21343604134,0.31,0.62,6393518.6155598
9540.667994728487,1953.2433375178664,19660.28139468735,0.31,0.63,6496639.883552699
9692.10716924793,1984.2472000180628,19972.34935333302,0.31,0.64,6599761.1515456
