median,lci,uci,efficiency,failure_to_report,state,estimated_loss,per_capita_median,per_capita_lci,per_capita_uci
206.4699118819899,41.178838845117575,441.1148465955753,0.0,0.5,Massachusetts,136061.63415,4.764698468231936,0.9502825306626003,10.179590889202284
247.76389425838715,49.414606614140304,529.337815914691,0.0,0.6,Massachusetts,163273.96098,5.717638161878306,1.140339036795102,12.215509067042754
289.0578766347844,57.65037438316668,617.5607852338068,0.0,0.7,Massachusetts,190486.28780999998,6.670577855524677,1.3303955429276881,14.25142724488323
330.3518590111835,65.8861421521895,705.7837545529225,0.0,0.8,Massachusetts,217698.61464,7.623517549171089,1.5204520490601923,16.2873454227237
371.64584138758255,74.12190992121587,794.0067238720383,0.0,0.9,Massachusetts,244910.94147,8.5764572428175,1.7105085551927783,18.323263600564175
195.37952804601082,38.9669469304582,417.4206776975454,0.1,0.5,Massachusetts,128753.18066,4.50876609341891,0.8992387833116748,9.63280143583632
234.4554336552119,46.76033631655483,500.90481323705444,0.1,0.6,Massachusetts,154503.816792,5.410519312102667,1.079086539974125,11.559361723003585
273.5313392644166,54.55372570264436,584.3889487765636,0.1,0.7,Massachusetts,180254.45292399998,6.312272530786508,1.2589342966364112,13.48592201017085
312.6072448736195,62.34711508873734,667.8730843160727,0.1,0.8,Massachusetts,206005.089056,7.214025749470307,1.4387820532987772,15.412482297338114
351.68315048282057,70.14050447482687,751.3572198555817,0.1,0.9,Massachusetts,231755.725188,8.115778968154064,1.6186298099610634,17.33904258450538
184.28914421003356,36.75505501579883,393.72650879951203,0.2,0.5,Massachusetts,121444.72717000001,4.252833718605927,0.8481950359607495,9.086011982470279
221.14697305203845,44.106066018958614,472.47181055941445,0.2,0.6,Massachusetts,145733.67260400002,5.103400462327071,1.0178340431528998,10.903214378964334
258.004801894047,51.45707702212185,551.2171123193168,0.2,0.7,Massachusetts,170022.61803800002,5.953967206048298,1.1874730503451298,12.72041677545839
294.8626307360537,58.80808802528173,629.9624140792229,0.2,0.8,Massachusetts,194311.56347200004,6.804533949769483,1.3571120575372821,14.537619171952528
331.7204595780604,66.15909902844152,708.7077158391253,0.2,0.9,Massachusetts,218600.50890600003,7.6551006934906685,1.5267510647294327,16.354821568446585
173.1987603740563,34.54316310113955,370.03233990147874,0.30000000000000004,0.5,Massachusetts,114136.27367999998,3.9969013437929437,0.7971512886098262,8.539222529104237
207.83851244886682,41.45179572136949,444.0388078817781,0.30000000000000004,0.6,Massachusetts,136963.528416,4.796281612551516,0.9565815463318385,10.247067034925168
242.47826452367735,48.360428341595984,518.0452758620703,0.30000000000000004,0.7,Massachusetts,159790.78315199996,5.595661881310087,1.116011804053771,11.954911540745933
277.1180165984897,55.26906096182593,592.0517438423731,0.30000000000000004,0.8,Massachusetts,182618.037888,6.395042150068702,1.2754420617757831,13.662756046566942
311.7577686732984,62.17769358205251,666.0582118226724,0.30000000000000004,0.9,Massachusetts,205445.29262399997,7.194422418827231,1.4348723194977178,15.370600552387874
162.1083765380772,32.33127118648008,346.338171003449,0.4,0.5,Massachusetts,106827.82019,3.740968968979918,0.7461075412588987,7.992433075738278
194.53005184569338,38.79752542378037,415.6058052041417,0.4,0.6,Massachusetts,128193.384228,4.489162762775918,0.8953290495107771,9.590919690885999
226.95172715330955,45.26377966107366,484.87343940483424,0.4,0.7,Massachusetts,149558.948266,5.237356556571919,1.0445505577624938,11.189406306033717
259.3734024609239,51.730033898370316,554.1410736055198,0.4,0.8,Massachusetts,170924.512304,5.985550350367878,1.1937720660142883,12.787892921181275
291.79507776854007,58.196288135663515,623.4087078062089,0.4,0.9,Massachusetts,192290.07634200001,6.733744144163878,1.342993574266003,14.386379536328915
151.01799270210176,30.119379271820893,322.64400210541925,0.5,0.5,Massachusetts,99519.3667,3.485036594166977,0.6950637939079776,7.445643622372318
181.22159124251812,36.14325512618425,387.17280252650517,0.5,0.6,Massachusetts,119423.24003999999,4.18204391300028,0.8340765526895542,8.93477234684683
211.42518978293992,42.16713098055116,451.7016029475875,0.5,0.7,Massachusetts,139327.11338,4.879051231833709,0.9730893114712126,10.423901071321257
241.6287883233581,48.1910068349147,516.23040336867,0.5,0.8,Massachusetts,159230.98672000002,5.576058550667054,1.1121020702527935,11.913029795795689
271.8323868637799,54.21488268928161,580.7592037897525,0.5,0.9,Massachusetts,179134.86006,6.273065869500483,1.251114829034452,13.402158520270122
139.92760886612268,27.90748735716143,298.94983320738584,0.6000000000000001,0.5,Massachusetts,92210.91321,3.2291042193539514,0.6440200465570501,6.898854169006273
167.91313063934467,33.488984828595136,358.7397998488652,0.6000000000000001,0.6,Massachusetts,110653.095852,3.874925063224683,0.7728240558684929,8.278625002807578
195.89865241257212,39.070482300028836,418.52976649034434,0.6000000000000001,0.7,Massachusetts,129095.27849399998,4.520745907095541,0.9016280651799355,9.658395836608879
223.8841741857941,44.651979771459,478.3197331318202,0.6000000000000001,0.8,Massachusetts,147537.461136,5.166566750966272,1.0304320744912965,11.038166670410103
251.8696959590161,50.2334772428927,538.1096997732996,0.6000000000000001,0.9,Massachusetts,165979.643778,5.812387594837004,1.1592360838027391,12.417937504211409
128.8372250301436,25.695595442502057,275.25566430935606,0.7000000000000001,0.5,Massachusetts,84902.45972,2.9731718445409263,0.5929762992061247,6.352064715640313
154.60467003617487,30.83471453100247,330.30679717122877,0.7000000000000001,0.6,Massachusetts,101882.951664,3.56780621344917,0.7115715590473497,7.62247765876841
180.37211504220068,35.97383361950297,385.3579300330978,0.7000000000000001,0.7,Massachusetts,118863.44360799999,4.162440582357288,0.8301668188885767,8.892890601896422
206.13956004823012,41.1129527080032,440.4090628949704,0.7000000000000001,0.8,Massachusetts,135843.935552,4.757074951265491,0.9487620787297975,10.163303545024517
231.90700505425775,46.2520717965037,495.4601957568431,0.7000000000000001,0.9,Massachusetts,152824.427496,5.35170932017365,1.0673573385710244,11.433716488152614
117.74684119416816,23.48370352784632,251.5614954113227,0.8,0.5,Massachusetts,77594.00623,2.7172394697279847,0.5419325518552833,5.805275262274271
141.29620943300142,28.18044423340989,301.8737944935888,0.8,0.6,Massachusetts,93112.807476,3.2606873636735734,0.6503190622262085,6.966330314729159
164.84557767182923,32.87718493897692,352.18609357585825,0.8,0.7,Massachusetts,108631.60872199999,3.804135257619036,0.7587055725972136,8.127385367184127
188.39494591066432,37.57392564454767,402.4983926581242,0.8,0.8,Massachusetts,124150.409968,4.347583151564667,0.8670920829683046,9.288440419639015
211.94431414949577,42.27066635011834,452.8106917403866,0.8,0.9,Massachusetts,139669.211214,4.891031045510213,0.9754785933393937,10.449495472093817
106.65645735818725,21.271811613183402,227.86732651329294,0.9,0.5,Massachusetts,70285.55274,2.4613070949149174,0.49088880450427613,5.25848580890831
127.98774882982616,25.526173935820683,273.4407918159559,0.9,0.6,Massachusetts,84342.663288,2.9535685138979346,0.5890665654051452,6.3101829706900725
149.31904030146325,29.780536258458145,319.01425711861157,0.9,0.7,Massachusetts,98399.773836,3.4458299328809097,0.6872443263060184,7.361880132471668
170.65033177310033,34.03489858109552,364.5877224212709,0.9,0.8,Massachusetts,112456.884384,3.9380913518638847,0.7854220872068897,8.413577294253347
191.98162324473924,38.28926090372934,410.1611877239302,0.9,0.9,Massachusetts,126513.994932,4.430352770846902,0.883599848107679,9.465274456035026
95.56607352220999,19.059919698524027,204.1731576152597,1.0,0.5,Massachusetts,62977.09925,2.205374720101934,0.43984505715335065,4.71169635554227
114.67928822665272,22.871903638231654,245.00778913831573,1.0,0.6,Massachusetts,75572.51909999999,2.6464496641223376,0.527814068584086,5.654035626650819
133.79250293109362,26.683887577935824,285.84242066136846,1.0,0.7,Massachusetts,88167.93895,3.0875246081426995,0.6157830800147414,6.596374897759291
152.90571763553635,30.495871517636353,326.67705218442103,1.0,0.8,Massachusetts,100763.3588,3.528599552163103,0.7037520914453128,7.5387141688677595
172.01893233997725,34.307855457343976,367.5116837074737,1.0,0.9,Massachusetts,113358.77865000001,3.9696744961834645,0.791721102876048,8.48105343997623
