median,lci,uci,efficiency,failure_to_report,state,estimated_loss,per_capita_median,per_capita_lci,per_capita_uci
23.210870274231183,4.68964591203071,48.79998404745181,0.0,0.5,New Hampshire,15549.901045,2.738329071945884,0.5532663612489741,5.757234151447986
27.853044329077193,5.627575094436861,58.559980856942964,0.0,0.6,New Hampshire,18659.881254,3.285994886335034,0.6639196334987699,6.908680981737677
32.49521838392366,6.565504276843012,68.31997766643369,0.0,0.7,New Hampshire,21769.861463,3.833660700724238,0.7745729057485659,8.060127812027318
37.13739243876944,7.503433459250028,78.07997447592396,0.0,0.8,New Hampshire,24879.841672000002,4.381326515113361,0.8852261779984637,9.211574642316904
41.77956649361545,8.441362641655282,87.83997128541468,0.0,0.9,New Hampshire,27989.821881,4.928992329502511,0.9958794502481537,10.363021472606544
22.01783154245345,4.448598112217247,46.29166486808195,0.1,0.5,New Hampshire,14750.6361315,2.5975789576853527,0.5248284702884353,5.4613123161425055
26.421397850944004,5.338317734659712,55.54999784169862,0.1,0.6,New Hampshire,17700.7633578,3.117094749222407,0.6297941643460061,6.553574779371039
30.824964159435012,6.228037357103518,64.80833081531483,0.1,0.7,New Hampshire,20650.890584099998,3.636610540759515,0.7347598584037353,7.645837242599519
35.22853046792511,7.117756979547313,74.06666378893148,0.1,0.8,New Hampshire,23601.0178104,4.156126332296516,0.8397255524614631,8.73809970582805
39.63209677641612,8.007476601989788,83.32499676254768,0.1,0.9,New Hampshire,26551.1450367,4.675642123833624,0.9446912465190352,9.83036216905653
20.824792810675945,4.207550312402873,43.783345688710774,0.2,0.5,New Hampshire,13951.371218,2.456828843424848,0.49639057932778896,5.165390480836869
24.989751372810815,5.049060374883016,52.54001482645339,0.2,0.6,New Hampshire,16741.6454616,2.9481946121097797,0.5956686951932959,6.198468577004297
29.15470993494614,5.890570437364034,61.29668396419552,0.2,0.7,New Hampshire,19531.919705199998,3.4395603807947657,0.694946811058906,7.231546673171668
33.31966849708192,6.732080499844586,70.05335310193813,0.2,0.8,New Hampshire,22322.193948800003,3.930926149479805,0.7942249269244611,8.264624769339095
